authority,version,code,name,baseCRS,method,parameter1Name,parameter1Value,parameter2Name,parameter2Value,parameter3Name,parameter3Value,parameter4Name,parameter4Value,parameter5Name,parameter5Value,parameter6Name,parameter6Value
IAU,2005,50323.0,"Ganymede (2015) / Ocentric / Mollweide, clon=0",IAU:2015:50301.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50325.0,"Ganymede (2015) / Ocentric / Mollweide, clon=180",IAU:2015:50301.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,50327.0,"Ganymede (2015) / Ocentric / Robinson, clon=0",IAU:2015:50301.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50329.0,"Ganymede (2015) / Ocentric / Robinson, clon=180",IAU:2015:50301.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50361.0,Ganymede (2015) / Ocentric / Auto Sinusoidal,IAU:2015:50301.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50363.0,Ganymede (2015) / Ocentric / Auto Stereographic,IAU:2015:50301.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,50365.0,Ganymede (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:50301.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,50367.0,Ganymede (2015) / Ocentric / Auto Orthographic,IAU:2015:50301.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,50369.0,Ganymede (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:50301.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50371.0,Ganymede (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:50301.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,50373.0,Ganymede (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:50301.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,50375.0,Ganymede (2015) / Ocentric / Auto Mercator,IAU:2015:50301.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,50377.0,Ganymede (2015) / Ocentric / Auto Albers,IAU:2015:50301.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,50381.0,Ganymede (2015) / Ocentric / Auto Mollweide,IAU:2015:50301.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50383.0,Ganymede (2015) / Ocentric / Auto Robinson,IAU:2015:50301.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50410.0,"Callisto (2015) / Ographic / Equirectangular, clon=0",IAU:2015:50400.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,50412.0,"Callisto (2015) / Ographic / Equirectangular, clon=180",IAU:2015:50400.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50414.0,"Callisto (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:50400.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50416.0,"Callisto (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:50400.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50418.0,"Callisto (2015) / Ographic / North Polar, clon=0",IAU:2015:50400.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,50420.0,"Callisto (2015) / Ographic / North Polar, clon=0",IAU:2015:50400.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,50422.0,"Callisto (2015) / Ographic / Mollweide, clon=0",IAU:2015:50400.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50424.0,"Callisto (2015) / Ographic / Mollweide, clon=180",IAU:2015:50400.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,50426.0,"Callisto (2015) / Ographic / Robinson, clon=0",IAU:2015:50400.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50428.0,"Callisto (2015) / Ographic / Robinson, clon=180",IAU:2015:50400.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50460.0,Callisto (2015) / Ographic / Auto Sinusoidal,IAU:2015:50400.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50462.0,Callisto (2015) / Ographic / Auto Stereographic,IAU:2015:50400.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,50464.0,Callisto (2015) / Ographic / Auto Transverse Mercator,IAU:2015:50400.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,50466.0,Callisto (2015) / Ographic / Auto Orthographic,IAU:2015:50400.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,50468.0,Callisto (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:50400.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50470.0,Callisto (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:50400.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,50472.0,Callisto (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:50400.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,50474.0,Callisto (2015) / Ographic / Auto Mercator,IAU:2015:50400.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,50476.0,Callisto (2015) / Ographic / Auto Albers,IAU:2015:50400.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,50480.0,Callisto (2015) / Ographic / Auto Mollweide,IAU:2015:50400.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50482.0,Callisto (2015) / Ographic / Auto Robinson,IAU:2015:50400.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50411.0,"Callisto (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:50401.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,50413.0,"Callisto (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:50401.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50415.0,"Callisto (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:50401.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50417.0,"Callisto (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:50401.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50419.0,"Callisto (2015) / Ocentric / North Polar, clon=0",IAU:2015:50401.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,50421.0,"Callisto (2015) / Ocentric / North Polar, clon=0",IAU:2015:50401.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,50423.0,"Callisto (2015) / Ocentric / Mollweide, clon=0",IAU:2015:50401.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50425.0,"Callisto (2015) / Ocentric / Mollweide, clon=180",IAU:2015:50401.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,50427.0,"Callisto (2015) / Ocentric / Robinson, clon=0",IAU:2015:50401.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50429.0,"Callisto (2015) / Ocentric / Robinson, clon=180",IAU:2015:50401.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50461.0,Callisto (2015) / Ocentric / Auto Sinusoidal,IAU:2015:50401.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50463.0,Callisto (2015) / Ocentric / Auto Stereographic,IAU:2015:50401.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,50465.0,Callisto (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:50401.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,50467.0,Callisto (2015) / Ocentric / Auto Orthographic,IAU:2015:50401.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,50469.0,Callisto (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:50401.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50471.0,Callisto (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:50401.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,50473.0,Callisto (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:50401.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,50475.0,Callisto (2015) / Ocentric / Auto Mercator,IAU:2015:50401.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,50477.0,Callisto (2015) / Ocentric / Auto Albers,IAU:2015:50401.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,50481.0,Callisto (2015) / Ocentric / Auto Mollweide,IAU:2015:50401.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50483.0,Callisto (2015) / Ocentric / Auto Robinson,IAU:2015:50401.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50510.0,"Amalthea (2015) / Ographic / Equirectangular, clon=0",IAU:2015:50500.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,50512.0,"Amalthea (2015) / Ographic / Equirectangular, clon=180",IAU:2015:50500.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50514.0,"Amalthea (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:50500.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50516.0,"Amalthea (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:50500.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50518.0,"Amalthea (2015) / Ographic / North Polar, clon=0",IAU:2015:50500.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,50520.0,"Amalthea (2015) / Ographic / North Polar, clon=0",IAU:2015:50500.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,50522.0,"Amalthea (2015) / Ographic / Mollweide, clon=0",IAU:2015:50500.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50524.0,"Amalthea (2015) / Ographic / Mollweide, clon=180",IAU:2015:50500.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,50526.0,"Amalthea (2015) / Ographic / Robinson, clon=0",IAU:2015:50500.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50528.0,"Amalthea (2015) / Ographic / Robinson, clon=180",IAU:2015:50500.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50560.0,Amalthea (2015) / Ographic / Auto Sinusoidal,IAU:2015:50500.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50562.0,Amalthea (2015) / Ographic / Auto Stereographic,IAU:2015:50500.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,50564.0,Amalthea (2015) / Ographic / Auto Transverse Mercator,IAU:2015:50500.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,50566.0,Amalthea (2015) / Ographic / Auto Orthographic,IAU:2015:50500.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,50568.0,Amalthea (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:50500.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50570.0,Amalthea (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:50500.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,50572.0,Amalthea (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:50500.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,50574.0,Amalthea (2015) / Ographic / Auto Mercator,IAU:2015:50500.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,50576.0,Amalthea (2015) / Ographic / Auto Albers,IAU:2015:50500.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,50580.0,Amalthea (2015) / Ographic / Auto Mollweide,IAU:2015:50500.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50582.0,Amalthea (2015) / Ographic / Auto Robinson,IAU:2015:50500.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50511.0,"Amalthea (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:50501.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,50513.0,"Amalthea (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:50501.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50515.0,"Amalthea (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:50501.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50517.0,"Amalthea (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:50501.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50519.0,"Amalthea (2015) / Ocentric / North Polar, clon=0",IAU:2015:50501.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,50521.0,"Amalthea (2015) / Ocentric / North Polar, clon=0",IAU:2015:50501.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,50523.0,"Amalthea (2015) / Ocentric / Mollweide, clon=0",IAU:2015:50501.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50525.0,"Amalthea (2015) / Ocentric / Mollweide, clon=180",IAU:2015:50501.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,50527.0,"Amalthea (2015) / Ocentric / Robinson, clon=0",IAU:2015:50501.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50529.0,"Amalthea (2015) / Ocentric / Robinson, clon=180",IAU:2015:50501.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50561.0,Amalthea (2015) / Ocentric / Auto Sinusoidal,IAU:2015:50501.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50563.0,Amalthea (2015) / Ocentric / Auto Stereographic,IAU:2015:50501.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,50565.0,Amalthea (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:50501.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,50567.0,Amalthea (2015) / Ocentric / Auto Orthographic,IAU:2015:50501.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,50569.0,Amalthea (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:50501.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50571.0,Amalthea (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:50501.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,50573.0,Amalthea (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:50501.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,50575.0,Amalthea (2015) / Ocentric / Auto Mercator,IAU:2015:50501.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,50577.0,Amalthea (2015) / Ocentric / Auto Albers,IAU:2015:50501.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,50581.0,Amalthea (2015) / Ocentric / Auto Mollweide,IAU:2015:50501.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50583.0,Amalthea (2015) / Ocentric / Auto Robinson,IAU:2015:50501.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50611.0,"Himalia (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:50601.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,50613.0,"Himalia (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:50601.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50615.0,"Himalia (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:50601.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50617.0,"Himalia (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:50601.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50619.0,"Himalia (2015) / Ocentric / North Polar, clon=0",IAU:2015:50601.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,50621.0,"Himalia (2015) / Ocentric / North Polar, clon=0",IAU:2015:50601.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,50623.0,"Himalia (2015) / Ocentric / Mollweide, clon=0",IAU:2015:50601.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50625.0,"Himalia (2015) / Ocentric / Mollweide, clon=180",IAU:2015:50601.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,50627.0,"Himalia (2015) / Ocentric / Robinson, clon=0",IAU:2015:50601.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50629.0,"Himalia (2015) / Ocentric / Robinson, clon=180",IAU:2015:50601.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50661.0,Himalia (2015) / Ocentric / Auto Sinusoidal,IAU:2015:50601.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50663.0,Himalia (2015) / Ocentric / Auto Stereographic,IAU:2015:50601.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,50665.0,Himalia (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:50601.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,50667.0,Himalia (2015) / Ocentric / Auto Orthographic,IAU:2015:50601.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,50669.0,Himalia (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:50601.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50671.0,Himalia (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:50601.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,50673.0,Himalia (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:50601.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,50675.0,Himalia (2015) / Ocentric / Auto Mercator,IAU:2015:50601.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,50677.0,Himalia (2015) / Ocentric / Auto Albers,IAU:2015:50601.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,50681.0,Himalia (2015) / Ocentric / Auto Mollweide,IAU:2015:50601.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50683.0,Himalia (2015) / Ocentric / Auto Robinson,IAU:2015:50601.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50711.0,"Elara (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:50701.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,50713.0,"Elara (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:50701.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,50715.0,"Elara (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:50701.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50717.0,"Elara (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:50701.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50719.0,"Elara (2015) / Ocentric / North Polar, clon=0",IAU:2015:50701.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,50721.0,"Elara (2015) / Ocentric / North Polar, clon=0",IAU:2015:50701.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,50723.0,"Elara (2015) / Ocentric / Mollweide, clon=0",IAU:2015:50701.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,50725.0,"Elara (2015) / Ocentric / Mollweide, clon=180",IAU:2015:50701.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,50727.0,"Elara (2015) / Ocentric / Robinson, clon=0",IAU:2015:50701.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50729.0,"Elara (2015) / Ocentric / Robinson, clon=180",IAU:2015:50701.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,50761.0,Elara (2015) / Ocentric / Auto Sinusoidal,IAU:2015:50701.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,50763.0,Elara (2015) / Ocentric / Auto Stereographic,IAU:2015:50701.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,50765.0,Elara (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:50701.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
